N value, Iteration number, Number of instructions, Ins per cycle, Percentage of misses, Seconds time elapsed, Fs per particle per second
108,1,257125779,1.19,6.43,1.973445102
108,1,257853706,1.20,6.41,1.932409695
108,1,260680868,1.20,6.35,1.952725732
108,1,260368544,1.19,6.45,1.946512762
108,1,259287947,1.20,6.36,1.948902089
