N value, Iteration number, Number of instructions, Ins per cycle, Percentage of misses, Seconds time elapsed, Fs per particle per second
256,1,593146977,1.08,6.02,9.415511354
256,1,593194269,1.08,6.02,9.436749958
256,1,611178687,1.08,5.97,9.552531533
